# curie_map:
#   Ensembl: https://www.ensembl.org/id/
#   Genatlas: Genatlas
#   HGNC: HGNC
#   IUPHAR: IUPHAR
#   MeSH: MeSH
#   MedDRA: http://purl.bioontology.org/ontology/MEDDRA/
#   OMIM: http://omim.org/entry/
#   Reactome: Reactome
#   SwissProt: http://purl.uniprot.org/uniprot/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   ordo: http://www.orpha.net/ORDO/Orphanet_
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
ordo:490627	oboInOwl:hasDbXref	Ensembl:ENSG00000137962	Unspecified	Rho GTPase activating protein 29
ordo:490620	oboInOwl:hasDbXref	Ensembl:ENSG00000135845	Unspecified	phosphatidylinositol glycan anchor biosynthesis class C
ordo:209271	oboInOwl:hasDbXref	Ensembl:ENSG00000054654	Unspecified	spectrin repeat containing nuclear envelope protein 2
ordo:414069	oboInOwl:hasDbXref	Ensembl:ENSG00000163380	Unspecified	leiomodin 3
ordo:426049	oboInOwl:hasDbXref	Ensembl:ENSG00000132639	Unspecified	synaptosome associated protein 25
ordo:490636	oboInOwl:hasDbXref	Ensembl:ENSG00000122359	Unspecified	annexin A11
ordo:490631	oboInOwl:hasDbXref	Ensembl:ENSG00000232838	Unspecified	PET117 cytochrome c oxidase chaperone
ordo:509260	oboInOwl:hasDbXref	Ensembl:ENSG00000065526	Unspecified	spen family transcriptional repressor
ordo:394877	oboInOwl:hasDbXref	Ensembl:ENSG00000080561	Unspecified	midline 2
ordo:223546	oboInOwl:hasDbXref	Ensembl:ENSG00000172548	Unspecified	NIPA like domain containing 4
ordo:138472	oboInOwl:hasDbXref	Ensembl:ENSG00000177045	Unspecified	SIX homeobox 5
ordo:212892	oboInOwl:hasDbXref	Ensembl:ENSG00000079215	Unspecified	solute carrier family 1 member 3
ordo:138475	oboInOwl:hasDbXref	Ensembl:ENSG00000177666	Unspecified	patatin like phospholipase domain containing 2
ordo:212898	oboInOwl:hasDbXref	Ensembl:ENSG00000225190	Unspecified	pleckstrin homology and RUN domain containing M1
ordo:212882	oboInOwl:hasDbXref	Ensembl:ENSG00000167910	Unspecified	cytochrome P450 family 7 subfamily A member 1
ordo:138480	oboInOwl:hasDbXref	Ensembl:ENSG00000108055	Unspecified	structural maintenance of chromosomes 3
ordo:438089	oboInOwl:hasDbXref	Ensembl:ENSG00000009413	Unspecified	REV3 like, DNA directed polymerase zeta catalytic subunit
ordo:212885	oboInOwl:hasDbXref	Ensembl:ENSG00000128573	Unspecified	forkhead box P2
ordo:138486	oboInOwl:hasDbXref	Ensembl:ENSG00000184634	Unspecified	mediator complex subunit 12
ordo:212878	oboInOwl:hasDbXref	Ensembl:ENSG00000018236	Unspecified	contactin 1
ordo:394899	oboInOwl:hasDbXref	Ensembl:ENSG00000151779	Unspecified	NBAS subunit of NRZ tethering complex
ordo:138457	oboInOwl:hasDbXref	Ensembl:ENSG00000270141	Unspecified	telomerase RNA component
ordo:139780	oboInOwl:hasDbXref	Ensembl:ENSG00000187045	Unspecified	transmembrane serine protease 6
ordo:509298	oboInOwl:hasDbXref	Ensembl:ENSG00000196367	Unspecified	transformation/transcription domain associated protein
ordo:138451	oboInOwl:hasDbXref	Ensembl:ENSG00000164362	Unspecified	telomerase reverse transcriptase
ordo:509296	oboInOwl:hasDbXref	Ensembl:ENSG00000131653	Unspecified	TNF receptor associated factor 7
ordo:426086	oboInOwl:hasDbXref	Ensembl:ENSG00000137822	Unspecified	tubulin gamma complex associated protein 4
ordo:138467	oboInOwl:hasDbXref	Ensembl:ENSG00000213024	Unspecified	nucleoporin 62
ordo:438066	oboInOwl:hasDbXref	Ensembl:ENSG00000184584	Unspecified	stimulator of interferon response cGAMP interactor 1
ordo:138462	oboInOwl:hasDbXref	Ensembl:ENSG00000136244	Unspecified	interleukin 6
ordo:403350	oboInOwl:hasDbXref	Ensembl:ENSG00000114742	Unspecified	WD repeat domain 48
ordo:212604	oboInOwl:hasDbXref	Ensembl:ENSG00000141385	Unspecified	AFG3 like matrix AAA peptidase subunit 2
ordo:403364	oboInOwl:hasDbXref	Ensembl:ENSG00000138185	Unspecified	ectonucleoside triphosphate diphosphohydrolase 1
ordo:403370	oboInOwl:hasDbXref	Ensembl:ENSG00000183876	Unspecified	arylsulfatase family member I
ordo:403334	oboInOwl:hasDbXref	Ensembl:ENSG00000138592	Unspecified	ubiquitin specific peptidase 8
ordo:440324	oboInOwl:hasDbXref	Ensembl:ENSG00000078900	Unspecified	tumor protein p73
ordo:442980	oboInOwl:hasDbXref	Ensembl:ENSG00000111581	Unspecified	nucleoporin 107
ordo:454902	oboInOwl:hasDbXref	Ensembl:ENSG00000267534	Unspecified	sphingosine-1-phosphate receptor 2
ordo:403398	oboInOwl:hasDbXref	Ensembl:ENSG00000132563	Unspecified	receptor accessory protein 2
ordo:426034	oboInOwl:hasDbXref	Ensembl:ENSG00000107404	Unspecified	dishevelled segment polarity protein 1
ordo:442934	oboInOwl:hasDbXref	Ensembl:ENSG00000141013	Unspecified	growth arrest specific 8
ordo:236638	oboInOwl:hasDbXref	Ensembl:ENSG00000170374	Unspecified	Sp7 transcription factor
ordo:426017	oboInOwl:hasDbXref	Ensembl:ENSG00000150961	Unspecified	SEC24 homolog D, COPII coat complex component
ordo:357791	oboInOwl:hasDbXref	Ensembl:ENSG00000165733	Unspecified	BMS1 ribosome biogenesis factor
ordo:403377	oboInOwl:hasDbXref	Ensembl:ENSG00000197121	Unspecified	post-GPI attachment to proteins inositol deacylase 1
